[INFO ] [2023-07-18 16:14:41,437] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-18 21:31:02,357] Login Step 03: Enter to Password textbox with value is '8I77F*DXS76'
[INFO ] [2023-07-18 21:31:02,439] Login - Step 04: Click to Login button
[INFO ] [2023-07-18 21:31:03,099] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-18 21:31:03,165] Login Step 06: Navigate to 'My Account' page
[INFO ] [2023-07-18 21:31:03,570] Login Step 06: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-18 21:31:03,636] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-18 21:31:04,851] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-18 21:31:04,924] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-18 21:31:04,984] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-18 21:31:05,045] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-18 21:31:05,110] OS name = windows 11
[INFO ] [2023-07-18 21:31:05,111] Driver instance name = firefoxdriver: firefox on windows (6a380039-04f2-41b6-ab94-756c90308f7c)
[INFO ] [2023-07-19 00:24:35,423] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-19 00:24:36,653] Register Step 02: Enter to Firstname textbox with value is 'Mana'
[INFO ] [2023-07-19 00:24:36,706] Register Step 03: Enter to Lastname textbox with value is 'Thiel'
[INFO ] [2023-07-19 00:24:37,540] Register Step 04: Enter to Email textbox with value is 'shannon.grimes@gmail.com'
[INFO ] [2023-07-19 00:24:37,611] Register Step 05: Enter to Password textbox with value is '%nA$R^nY'
[INFO ] [2023-07-19 00:24:37,655] Register - Step 06: Enter to Confirm Password textbox with value is '%nA$R^nY'
[INFO ] [2023-07-19 00:24:47,706] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-19 00:24:48,379] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-19 00:24:48,512] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-19 00:24:48,869] Login - Step 02: Enter to Email textbox with value is 'shannon.grimes@gmail.com'
[INFO ] [2023-07-19 00:24:48,927] Login Step 03: Enter to Password textbox with value is '%nA$R^nY'
[INFO ] [2023-07-19 00:24:48,971] Login - Step 04: Click to Login button
[INFO ] [2023-07-19 00:24:51,733] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-19 00:24:51,778] Login Step 06: Navigate to 'My Account' page
[INFO ] [2023-07-19 00:24:52,102] Login Step 06: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-19 00:24:52,156] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-19 00:24:52,476] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-19 00:24:52,519] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-19 00:24:52,545] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-19 00:24:52,572] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-19 00:24:52,599] OS name = windows 11
[INFO ] [2023-07-19 00:24:52,599] Driver instance name = firefoxdriver: firefox on windows (324a95e1-a112-44df-a647-3ea89762d371)
[INFO ] [2023-07-19 13:27:56,474] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-19 13:27:59,157] Register Step 02: Enter to Firstname textbox with value is 'Clarence'
[INFO ] [2023-07-19 13:27:59,250] Register Step 03: Enter to Lastname textbox with value is 'Jacobson'
[INFO ] [2023-07-19 13:28:00,234] Register Step 04: Enter to Email textbox with value is 'eldon.kerluke@yahoo.com'
[INFO ] [2023-07-19 13:28:00,359] Register Step 05: Enter to Password textbox with value is '98T2t9J%8v2'
[INFO ] [2023-07-19 13:28:00,446] Register - Step 06: Enter to Confirm Password textbox with value is '98T2t9J%8v2'
[INFO ] [2023-07-19 13:28:10,535] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-19 13:28:11,235] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-19 13:28:11,464] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-19 13:28:11,831] Login - Step 02: Enter to Email textbox with value is 'eldon.kerluke@yahoo.com'
[INFO ] [2023-07-19 13:28:11,918] Login Step 03: Enter to Password textbox with value is '98T2t9J%8v2'
[INFO ] [2023-07-19 13:28:12,012] Login - Step 04: Click to Login button
[INFO ] [2023-07-19 13:28:12,639] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-19 13:28:12,707] Login Step 06: Navigate to 'My Account' page
[INFO ] [2023-07-19 13:28:13,055] Login Step 06: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-19 13:28:13,132] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-19 13:28:13,470] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-19 13:28:13,534] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-19 13:28:13,591] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-19 13:28:13,654] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-19 13:28:13,718] OS name = windows 11
[INFO ] [2023-07-19 13:28:13,719] Driver instance name = firefoxdriver: firefox on windows (e44b0528-a7f2-43ce-8931-0b2226da95b7)
[INFO ] [2023-07-19 13:29:53,051] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-19 13:29:54,277] Register Step 02: Enter to Firstname textbox with value is 'Addie'
[INFO ] [2023-07-19 13:29:54,354] Register Step 03: Enter to Lastname textbox with value is 'DuBuque'
[INFO ] [2023-07-19 13:29:55,314] Register Step 04: Enter to Email textbox with value is 'samuel.vandervort@gmail.com'
[INFO ] [2023-07-19 13:29:55,435] Register Step 05: Enter to Password textbox with value is '8J&cnIsX38u'
[INFO ] [2023-07-19 13:29:55,519] Register - Step 06: Enter to Confirm Password textbox with value is '8J&cnIsX38u'
[INFO ] [2023-07-19 13:30:05,603] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-19 13:30:06,307] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-19 13:30:06,505] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-19 13:30:06,871] Login - Step 02: Enter to Email textbox with value is 'samuel.vandervort@gmail.com'
[INFO ] [2023-07-19 13:30:06,962] Login Step 03: Enter to Password textbox with value is '8J&cnIsX38u'
[INFO ] [2023-07-19 13:30:07,057] Login - Step 04: Click to Login button
[INFO ] [2023-07-19 13:30:07,702] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-19 13:30:07,783] Login Step 06: Navigate to 'My Account' page
[INFO ] [2023-07-19 13:30:08,169] Login Step 06: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-19 13:30:08,253] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-19 13:30:08,609] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-19 13:30:08,670] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-19 13:30:08,728] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-19 13:30:08,792] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-19 13:30:08,857] OS name = windows 11
[INFO ] [2023-07-19 13:30:08,857] Driver instance name = firefoxdriver: firefox on windows (a01df129-47b2-4793-a7c6-328dacb43917)
